	sample1	sample2	sample3	sample4
C5orf22	996	938	1904	1857
PDZD2	3356	2444	683	478
LOC124901200	13	10	0	0
LOC124900953	149	215	39	19
LOC107986346	7	20	7	16
MIR4279	3	5	0	0
LOC105374711	316	450	106	70
GOLPH3	2493	2455	4039	4310
MTMR12	1683	1523	2013	2320
ZFR	5206	4998	6878	6659
MIR579	2	11	1	2
LOC124900954	5	29	1	0
SUB1	3239	3919	4541	5330
LINC02061	2	10	0	0
NPR3	3739	4803	8	3
LOC124900956	3	13	0	0
LOC124900955	4	4	4	3
LINC02120	0	2	0	0
LOC105374715	1	2	0	0
LINC02160	6	2	0	0
LOC124900637	1	2	0	0
TARS1-DT	27	17	13	20
TARS1	3089	3044	12614	17262
LOC105374717	1	2	0	0
ADAMTS12	4149	4250	1001	947
RXFP3	3	0	0	1
SLC45A2	209	155	1	1
AMACR	63	51	36	62
C1QTNF3-AMACR	17	19	2	3
C1QTNF3	499	690	161	153
LOC646652	188	519	447	262
LOC105374719	0	1	0	0
LOC124900957	0	0	0	1
LOC124900958	1	0	0	1
LOC105374721	0	0	0	0
RAI14-DT	7	10	5	13
RAI14	3841	5420	5401	6134
LOC124900960	286	587	101	58
TTC23L-AS1	57	42	21	8
TTC23L	131	148	123	137
LOC124900959	4	6	3	1
RAD1	1378	1261	1422	1928
BRIX1	45	38	153	169
LOC124900961	62	62	51	61
DNAJC21	3061	2513	2289	2262
AGXT2	8	4	9	16
PRLR	955	988	184	172
LOC124901220	0	0	0	0
SPEF2	485	809	18	13
LOC105374724	26	43	0	0
IL7R	16	274	0	1
CAPSL	0	18	0	0
CAPSL-DT	0	0	0	0
UGT3A1	1	13	133	107
UGT3A2	10	29	778	910
LMBRD2	963	992	774	565
MIR580	1	6	1	0
SKP2	1142	1647	3777	4967
NADK2	1492	1418	497	584
NADK2-AS1	46	87	2	0
LOC124900962	33	47	0	1
RANBP3L	85	147	7	2
LOC124900963	0	2	0	0
SLC1A3	2735	1968	809	838
SLC1A3-AS1	452	531	35	39
NIPBL-DT	1704	1240	312	439
NIPBL	6575	6883	3471	2282
CPLANE1	3195	4490	836	802
CPLANE1-AS1	0	7	3	0
NUP155	3528	3391	11543	11894
WDR70	1053	1066	1365	1573
GDNF	87	63	33	31
GDNF-AS1	19	40	20	15
LINC02117	2	0	0	0
LINC02110	0	2	0	0
LINC02107	0	1	0	0
LOC105374730	1	0	0	0
LINC02119	0	0	0	1
LOC124900966	0	0	0	0
EGFLAM	299	471	19	32
EGFLAM-AS4	3	7	0	1
EGFLAM-AS2	4	8	0	0
EGFLAM-AS1	2	2	0	0
LOC124900965	0	4	1	0
LOC105374732	2	7	0	0
LOC124900964	2	4	0	0
LIFR	6841	7981	1719	1691
LIFR-AS1	133	97	10	13
MIR3650	0	0	0	0
LOC105374735	2	6	0	0
OSMR-DT	6	24	1	2
LINC01265	1	1	0	0
LOC107986414	11	28	0	0
OSMR	458	676	158	151
RICTOR	4606	4305	2146	1930
FYB1	64	207	1	0
C9	0	2	0	2
DAB2	1733	2093	204	263
LINC02104	14	14	0	0
LINC00603	0	0	0	0
LINC00604	0	0	0	0
LOC105374736	0	0	0	0
LOC124900967	0	0	0	0
LOC105374737	0	0	0	0
LOC124900196	0	0	0	0
PTGER4	153	481	109	60
TTC33	603	595	534	476
PRKAA1	1795	1950	1047	1126
LOC124900968	63	110	30	25
LOC124900202	8	3	0	0
RPL37	20801	15618	26248	27007
SNORD72	2	9	9	14
CARD6	208	172	10	23
C7	18032	11028	6	6
MROH2B	6	24	0	0
LOC105374739	1	3	0	0
C6	56	68	0	0
LOC124900969	7	5	0	0
LOC102723740	7	1	0	0
PLCXD3	8829	5123	9	7
LOC105374740	14	23	0	0
OXCT1	4172	2917	1586	1938
LOC102723752	50	74	24	26
OXCT1-AS1	47	24	4	8
RIMOC1	1074	1327	1185	1177
FBXO4	287	290	25	32
LINC02996	0	0	0	0
GHR	1006	1193	27	24
CCDC152	115	175	393	425
SELENOP	353	319	96	85
LOC124900970	0	0	0	0
LOC124900971	3	0	0	0
LOC105374745	29	45	6	15
FLJ32255	12	21	1	1
LOC105374746	10	29	4	3
ANXA2R-OT1	22	31	10	13
LOC105374748	21	42	5	4
ANXA2R	35	38	3	2
ANXA2R-AS1	38	58	2	3
LOC100132356	107	145	40	33
LOC100506639	127	126	50	41
LOC124900972	110	146	22	10
ZNF131	1056	1101	1636	1938
NIM1K	4	15	8	2
HMGCS1	2251	2170	12873	12817
CCL28	5	31	96	84
TMEM267	188	245	174	193
C5orf34-AS1	6	6	4	2
C5orf34	120	221	244	296
LOC124900190	39	67	23	29
PAIP1	3056	2341	3157	3644
NNT-AS1	1063	783	140	162
NNT	15003	10038	1057	978
FGF10	403	763	17	17
FGF10-AS1	10	40	2	0
LINC02224	3	8	0	0
MRPS30-DT	53	42	45	29
MRPS30	1295	1095	2111	2648
LOC124901180	0	0	0	1
HCN1	190	160	127	86
EMB	63	237	1479	1775
PARP8	1070	990	957	1039
LOC124901181	0	4	0	0
LINC02106	0	5	1	1
LOC107986379	0	2	1	0
LOC124901206	0	0	0	0
ISL1-DT	13	137	1	1
ISL1	14	165	8	26
LOC105378959	0	0	0	0
LINC02118	0	0	0	0
LOC105378961	0	0	0	0
LOC105378962	1	2	0	0
LOC105378963	2	4	0	0
PELO-AS1	1	12	0	0
LOC124900973	2	6	0	1
ITGA1	3371	5408	478	561
PELO	965	1152	1559	1604
ITGA2	924	1315	705	698
LOC124900974	6	11	2	0
MOCS2	1259	1084	481	638
MOCS2-DT	89	39	52	75
LOC107986380	0	1	0	0
LOC105378965	0	0	0	0
FST	89	379	1393	2862
NDUFS4	1580	1303	1528	1499
LOC124900975	2	7	4	1
LINC02105	3	1	1	0
ARL15	840	1031	301	241
MIR581	8	16	1	0
LINC01033	0	3	1	0
HSPB3	4974	2396	0	0
SNX18	2145	2438	1403	1577
LINC02998	1	2	0	0
LOC105378969	3	4	0	0
LOC124900976	3	8	14	14
ESM1	105	115	0	0
LOC102467081	0	0	0	0
GZMK	0	3	0	0
LOC105378971	0	1	0	0
GZMA	2	1	0	1
CDC20B	3	10	2	2
GPX8	2259	3040	2025	2685
MIR449A	0	0	0	0
MIR449B	0	2	0	0
MIR449C	0	0	0	0
MCIDAS	0	2	2	0
LOC124900978	1	3	0	1
CCNO	0	10	5	2
DHX29	1111	1268	1828	2586
LOC105378973	28	45	20	13
MTREX	2984	2789	6421	7064
LOC124900979	130	283	132	106
LOC107986415	10	15	8	7
LOC124900977	2	7	5	1
PLPP1	793	758	437	551
MIR5687	6	12	3	2
RNF138P1	355	664	98	80
LOC124900980	0	0	0	0
SLC38A9	361	545	1114	1557
DDX4	0	5	1	2
IL31RA	23	104	19	24
IL6ST	9756	11700	705	759
IL6ST-DT	4	7	6	7
LOC124901197	0	1	0	0
LOC105378976	0	0	0	0
ANKRD55	5	11	1	0
LOC101928419	25	26	0	0
LOC105378977	1	2	0	0
LINC01948	14	13	1	4
C5orf67	1	6	0	0
LOC105378979	10	22	0	0
MAP3K1	2883	3797	5343	3003
LOC105378980	2	3	1	0
SETD9	293	315	286	361
MIER3	1209	1618	1506	1721
LOC124900981	0	3	0	0
GPBP1	3634	4031	4907	5572
LOC107986381	0	2	0	0
ACTBL2	1	1	0	0
LOC102724122	4	4	0	0
LNCBRM	1	1	0	0
LOC124901182	0	0	0	0
LOC101928505	10	0	0	2
LINC02225	0	4	0	1
LOC124901183	0	0	0	0
LOC124901202	0	0	0	0
LINC02101	2	0	0	0
LOC105378983	0	2	0	0
LOC105378984	0	0	0	1
PLK2	3026	6460	1179	1166
GAPT	4	11	0	0
MIR548AE2	0	0	0	0
LINC02108	0	0	0	1
RAB3C	87	477	446	303
PDE4D	6393	6699	142	195
LOC107986347	129	226	10	1
MIR582	3	4	0	0
LOC105378988	7	17	3	1
LOC107986350	10	59	22	3
PART1	29	54	34	11
DEPDC1B	420	527	2123	2868
LOC124900982	1	0	3	10
ELOVL7	92	71	364	261
ERCC8	843	955	666	765
ERCC8-AS1	22	52	15	9
NDUFAF2	325	276	626	748
SMIM15	636	829	1082	1159
SMIM15-AS1	8	13	3	3
LINC02057	0	0	0	0
LOC105378993	0	0	0	0
LOC105378994	0	2	0	0
ZSWIM6	776	1043	908	645
C5orf64	10	14	0	1
LOC101928651	0	0	0	0
C5orf64-AS1	0	0	0	0
LOC124900983	0	5	0	0
LOC105378995	0	0	0	0
LOC105378998	0	0	0	1
LOC124900610	0	1	0	1
KIF2A	2090	2571	4667	4608
DIMT1	368	448	910	1234
IPO11	997	1021	2079	2339
IPO11-LRRC70	0	5	0	0
LRRC70	96	169	14	6
LOC107986416	0	9	0	2
LOC105378999	0	0	0	0
HTR1A	61	60	59	106
RNF180	1502	1526	258	268
RGS7BP	60	163	108	135
LOC124900984	3	0	0	0
SHISAL2B	0	1	165	222
SREK1IP1	645	908	871	970
LOC124900985	95	163	99	70
CWC27	918	945	2064	1900
LOC107986419	1	0	0	0
ADAMTS6	2633	2149	154	126
LOC124900986	120	220	65	54
CENPK	684	1018	622	664
PPWD1	1037	1376	1320	1720
TRIM23	950	942	647	786
TRAPPC13	519	596	580	733
SHLD3	62	96	42	65
SGTB	468	497	886	1000
NLN	962	811	9196	10142
ERBIN	6450	7797	2638	2923
LOC100303749	18	53	6	7
LOC124900212	16	28	2	2
LOC124900987	177	418	28	14
SREK1	3095	4563	1887	2036
LOC401191	9	16	4	1
LINC02065	6	4	1	0
LOC124901219	0	0	0	0
LOC124901205	0	0	0	0
LOC105379004	0	0	0	0
LOC124900988	4	9	0	0
LOC105379003	67	30	1	0
LOC105379002	0	2	0	0
LINC02229	0	0	0	0
MAST4	6584	6378	633	452
MAST4-AS1	63	95	10	23
CD180	45	44	0	0
LOC124900989	2	4	0	0
LOC101928819	0	3	0	1
LINC02242	0	1	4	6
LINC02997	3	7	17	12
LOC105379007	0	0	0	0
LOC107986420	0	0	0	0
LOC124900990	0	0	0	0
LINC02219	0	0	2	1
PIK3R1	11806	10075	3767	3206
LOC105379013	5	17	1	3
LOC105379012	0	2	0	1
LOC105379011	1	6	0	1
LOC105379010	0	1	0	0
LOC124900991	0	0	0	0
LOC124900198	0	0	0	0
LOC105379015	0	0	0	0
LOC107984116	0	2	0	0
LINC02198	5	1	1	0
SLC30A5	1969	1862	1796	2010
SNORA50D	0	1	0	0
CCNB1	3143	2408	7937	12153
LOC124901203	24	22	35	32
LOC112267932	40	39	13	12
CENPH	714	660	2368	2462
MRPS36	976	645	523	761
CDK7	276	309	2043	1985
CCDC125	231	338	210	252
AK6	257	265	661	761
TAF9	953	853	1435	1754
RAD17	1251	1270	1476	1650
MARVELD2	254	208	1826	1908
LOC101928924	0	0	0	0
OCLN	170	156	2003	2228
SNORD13B-1	0	0	0	0
GTF2H2C	164	269	320	445
GUSBP3	4	5	11	6
LOC124900997	0	0	0	0
LOC105379623	0	0	1	0
LOC124900996	0	4	2	0
SERF1B	53	28	26	30
LOC107986372	0	0	0	0
SMN2	67	80	214	279
GUSBP14	178	227	104	70
LOC124900998	0	0	0	0
LOC105379021	0	0	0	0
GTF2H2B	103	62	210	256
GUSBP15	112	274	152	146
LOC441081	5	24	5	3
LOC124900992	0	48	1	0
LOC124900995	7	17	7	2
LOC105379020	0	0	0	0
LOC107986355	0	0	0	0
GUSBP16	110	245	133	117
LOC101929599	4	18	5	3
SERF1A	10	0	1	0
LOC107986373	0	0	0	0
SMN1	89	72	345	365
NAIP	286	371	39	27
LOC112267942	1	3	0	0
GTF2H2	128	196	294	380
OCLNP1	42	16	2	5
SNORD13B-2	0	0	0	0
LOC124900994	0	0	1	1
GUSBP17	21	40	23	20
LOC124900993	6	56	35	9
LOC105379016	2	2	3	0
LINC02197	2	0	0	0
LOC105379025	0	1	0	0
PMCHL2	0	1	0	0
LOC107987420	0	0	0	0
BDP1	4987	5498	5046	4206
LOC124900999	8	17	3	2
MCCC2	2282	1738	3505	3876
CARTPT	4	6	0	0
LOC105379027	0	1	1	1
LOC107986382	0	3	0	0
LOC124901000	1	0	0	0
LOC105379028	260	383	136	119
MAP1B	21463	27559	8931	8896
MIR4803	7	20	1	1
MRPS27	2787	2125	5109	5723
LOC107986422	128	279	95	45
PTCD2	678	661	608	632
ZNF366	251	147	0	0
LOC102503427	2	0	1	1
LINC02056	1	3	0	0
TNPO1-DT	9	10	1	2
TNPO1	7161	7969	15852	16098
MIR4804	1	4	0	1
FCHO2	981	1232	529	436
LOC124901001	5	8	28	23
TMEM171	11	5	18	33
LOC105379030	0	0	1	0
TMEM174	1	0	0	0
LOC340090	0	0	3	1
LOC124901002	0	6	0	0
LOC105379031	0	0	0	0
LINC02230	0	0	0	0
LOC107986383	3	1	6	2
FOXD1	5	29	73	17
LINC01386	0	1	0	0
BTF3	8061	6922	14685	15337
ANKRA2	570	578	504	451
UTP15	523	628	1330	1959
ARHGEF28	353	513	48	55
LOC107986423	5	10	0	1
LOC105379034	2	3	0	2
LOC124901003	1	0	0	0
LINC02122	0	1	0	0
LOC105379035	0	0	0	0
LOC124901004	0	0	0	0
LINC01335	0	0	1	0
LINC01333	0	1	0	0
LINC01331	0	1	0	0
LOC124901005	2	0	1	1
ENC1	1698	2564	663	646
HEXB	840	919	2442	2328
GFM2	2060	1800	1787	2180
NSA2	2658	2216	2530	2996
FAM169A	468	472	3140	2880
FAM169A-AS1	2	1	7	7
LOC124900209	0	0	3	4
LOC105379039	0	0	2	0
LOC105379040	0	0	1	0
GCNT4	27	61	151	421
ANKRD31	10	20	13	24
LOC124901006	0	1	1	0
LOC124901007	0	0	2	2
HMGCR	1440	1982	12632	12389
CERT1	1562	2197	1978	1828
POLK	1512	2126	574	483
ANKDD1B	38	85	8	3
POC5	307	405	288	382
LOC441087	2	2	26	20
SV2C	230	318	15	11
SV2C-AS1	8	2	0	0
LOC105379042	1	9	0	3
IQGAP2	336	937	4151	3932
LOC101929109	3	13	4	6
F2RL2	288	679	21	15
NCRUPAR	0	0	0	1
F2R	2512	2878	1496	1578
LOC124901199	0	0	0	0
F2RL1	87	95	3521	3771
S100Z	1	6	18	38
CRHBP	65	38	17	5
AGGF1	1430	1412	1472	1782
ZBED3	817	974	77	89
SNORA47	254	233	26	18
PDE8B	896	993	91	65
ZBED3-AS1	196	333	102	92
LOC124901008	13	17	9	3
WDR41	1798	1646	1615	1621
LOC124901009	25	59	4	7
OTP	4	2	3	1
TBCA	1318	1204	4341	4769
LOC101929154	0	0	0	0
AP3B1	2265	2538	4250	3880
LOC124901010	0	0	0	0
SCAMP1-AS1	138	105	69	116
SCAMP1	1775	1790	2334	2110
LHFPL2	2855	4001	2005	2587
LOC124900191	37	55	4	6
ARSB	2343	1985	854	975
DMGDH	29	47	4	1
BHMT2	24	41	2	2
BHMT	5	9	23	39
LOC124901012	1	0	0	0
LOC124901011	14	13	13	11
LOC124900205	0	3	0	0
JMY	1687	1645	1568	1463
LOC102724530	9	11	8	11
LOC101929201	20	36	25	18
HOMER1	2223	2151	2353	2433
LOC107986426	106	169	36	8
LOC124901013	0	0	0	0
LOC105379047	0	2	0	0
LOC124901014	3	4	11	8
TENT2	1249	1765	1368	1481
CMYA5	16613	13927	49	52
LOC102724557	10	6	0	0
LOC105379048	1	1	1	0
LINC01455	1	0	0	1
MTX3	1714	2124	2694	2261
THBS4	1915	1931	529	445
THBS4-AS1	34	61	21	9
SERINC5	2787	2189	12116	8577
LOC124901201	3	4	6	2
LOC644936	30	13	46	48
LOC124900204	0	0	0	0
LOC124901015	0	0	0	0
SPZ1	0	0	1	0
CRSP8P	8	3	9	14
ZFYVE16	4798	5592	2062	1978
FAM151B-DT	31	59	39	30
FAM151B	70	114	32	31
ANKRD34B	19	25	202	150
LINC01337	6	4	0	4
DHFR	3304	2398	3044	4348
MSH3	1065	1192	1597	1447
LOC107986428	260	169	110	62
RASGRF2-AS1	2	0	2	15
RASGRF2	81	253	1196	2070
LOC124901017	31	38	32	30
CKMT2	6395	3252	76	80
CKMT2-AS1	231	245	212	235
ZCCHC9	261	389	576	672
ACOT12	30	38	14	9
SSBP2	3051	3846	529	395
LOC107986384	1	1	0	0
LOC107986385	0	0	0	0
LOC124901018	2	7	3	2
ATG10	436	394	320	358
RPS23	23926	18012	27361	29313
ATP6AP1L	236	207	130	78
LOC124901019	1	11	0	0
LOC105379050	5	12	6	3
LOC124901020	3	3	3	0
MIR3977	0	0	0	0
LINC01338	12	13	1	1
LOC107986430	2	4	6	3
LOC105379051	6	16	3	0
LOC105379052	37	58	1	1
TMEM167A	2640	3362	6181	7643
SCARNA18	9	15	11	11
XRCC4	227	228	341	345
LOC105379053	0	0	0	0
VCAN	52925	57736	56779	53017
VCAN-AS1	51	125	46	21
LOC124901021	69	151	15	15
HAPLN1	999	1757	44	39
LOC107986386	0	1	0	0
EDIL3	1359	1700	1391	1444
EDIL3-DT	5	21	18	21
LOC105379059	6	9	1	0
LOC101929321	1	0	1	0
LOC105379061	0	0	3	8
LOC105379062	0	0	3	1
LOC105379063	0	2	0	0
NBPF22P	0	0	0	0
LOC105379064	0	0	0	0
COX7C	10773	6834	9552	10612
SNORD138	22	20	11	11
LINC02059	0	2	0	0
LOC645261	1	7	0	0
LOC105379065	0	1	0	0
MIR4280	0	0	0	0
LOC101929380	9	4	0	0
LINC01949	68	4	0	1
RASA1	1961	2189	2229	2198
LOC124901022	174	306	46	19
CCNH	922	1199	1097	1269
LOC644285	222	326	42	12
LOC105379066	5	0	0	0
LINC02144	0	0	4	1
LINC02488	0	0	1	0
LOC124901023	0	1	5	7
LOC105379070	0	0	0	0
TMEM161B	1105	1711	821	678
TMEM161B-DT	261	303	194	171
LOC124900200	1	1	0	0
LINC02060	4	5	2	2
LINC00461	9	25	0	3
MIR9-2	0	0	0	0
MEF2C-AS2	0	3	0	0
LOC124901024	0	1	0	0
MEF2C	4176	4039	25	10
MEF2C-AS1	70	63	12	7
LOC105379074	0	1	0	0
LOC105379073	2	0	0	0
LOC107986387	0	0	0	0
LINC02161	1	0	0	0
LOC124901184	0	2	0	1
LOC102724637	2	3	2	2
MIR3660	0	0	0	0
LINC01339	0	1	2	2
CETN3	588	589	848	873
LOC731157	1	7	18	22
MBLAC2	204	205	187	159
POLR3G	83	113	3817	4302
LYSMD3	870	1099	691	644
ADGRV1	77	549	6364	4791
LOC105379077	0	3	4	5
LOC107986432	1	1	7	6
LOC107986433	0	0	0	0
LUCAT1	1	3	2	2
ARRDC3	2256	2444	1155	406
ARRDC3-AS1	157	170	44	45
LOC107986434	37	69	2	1
LOC105379078	6	9	3	5
LOC105379080	60	79	40	27
LOC105379082	6	8	0	0
LINC02058	0	0	0	1
LOC107986388	0	0	0	0
LOC124901025	0	2	1	0
LOC105379083	0	0	1	2
NR2F1-AS1	162	354	19	19
LOC124901026	7	13	0	0
NR2F1	850	1114	1	0
LOC124901027	2	1	0	0
FAM172A	1652	2234	1050	1088
MIR2277	0	0	0	0
LOC124901028	31	63	4	0
POU5F2	104	285	19	3
LOC105379087	4	6	12	13
KIAA0825	442	679	971	654
SLF1	1425	1466	1330	1686
MCTP1	195	278	191	153
LOC105379085	0	3	4	0
LOC105379089	0	1	0	0
FAM81B	1	3	4	2
SKIC3	5290	5391	5288	5433
ARSK	310	366	632	547
GPR150	2	11	8	8
LOC112267933	0	0	0	0
RFESD	49	75	69	40
SPATA9	50	57	12	4
LOC105379090	3	0	0	0
RHOBTB3	8953	7435	484	386
GLRX	390	313	357	440
LOC124901029	7	5	3	3
LOC102724720	8	10	1	2
LINC01554	16	12	0	0
LOC105379091	6	18	3	2
ELL2	838	1249	2118	1325
LOC101929710	20	18	7	3
LOC105379096	9	15	0	1
MIR583	1	2	0	0
LOC105379675	4	3	51	53
LOC124901032	0	6	1	1
LOC107986365	10	16	0	0
LOC124901034	3	11	0	0
PCSK1	57	121	329	222
CAST	4711	3927	1334	1280
LOC107986363	130	192	22	13
ERAP1	2014	2007	924	880
LOC124901031	59	90	7	4
LOC124901033	5	6	5	2
ERAP2	362	371	3	2
LOC124901030	17	10	0	1
LNPEP	9817	7635	614	541
LIX1-AS1	37	41	10	13
LIX1	36	47	7	5
RIOK2	721	810	1065	1472
LINC01340	3	2	0	0
LINC02234	4	2	0	1
LINC01846	0	0	11	8
RGMB	1353	1059	2713	3047
RGMB-AS1	0	0	0	0
LOC105379099	10	10	2	3
CHD1	2804	3618	5648	5804
CHD1-DT	5	8	0	1
LOC100289230	109	148	29	31
LOC107986436	1	1	0	0
LINC02113	2	1	0	0
LOC105379101	0	2	0	0
GUSBP19	10	8	17	10
LOC105379100	15	36	13	0
FAM174A-DT	6	7	8	5
FAM174A	245	220	149	138
ST8SIA4	495	534	59	32
MIR548P	0	0	0	0
LOC107986437	10	18	3	0
LOC107986438	3	3	0	1
LOC105379102	25	26	10	18
SLCO4C1	17	80	480	508
SLCO6A1	1	3	9	5
LOC124901035	0	0	3	0
LOC124901036	0	0	7	4
LINC00492	1	0	0	0
LINC00491	7	6	74	62
LOC105379104	12	15	10	11
PAM	63858	37864	3433	2458
LOC105379105	1	0	0	0
GIN1	315	329	286	294
PPIP5K2	3724	4427	3404	3760
LOC124901037	1	1	0	0
MACIR	358	430	783	786
LINC02115	2	2	0	0
NUDT12	527	390	575	540
LOC105379107	110	131	0	0
LOC101930276	10	15	0	0
NIHCOLE	0	0	5	2
LOC105379109	0	0	0	0
RAB9BP1	0	0	0	0
LOC105379110	0	0	0	0
LINC01950	1	0	29	19
EFNA5	2168	2798	547	491
LOC124901038	425	1005	35	28
LOC124901039	0	0	0	0
FBXL17	2402	3046	332	302
LOC105379114	0	0	0	0
LOC107986440	1	1	1	4
LINC01023	32	14	22	18
FER	4890	4756	1009	968
LOC124901040	297	476	34	13
LOC285638	96	128	13	10
PJA2	7583	7569	5360	3971
LOC105379117	0	1	0	0
LOC124901041	25	33	90	121
MAN2A1	1395	2200	7617	6404
LINC01848	0	0	0	2
LOC105379119	0	0	0	0
TMEM232	327	345	249	130
MIR548F3	0	0	0	0
LOC124900207	1	2	0	0
SLC25A46	1737	1812	890	1178
LOC105379121	0	0	0	1
TSLP	10	11	42	15
WDR36	2091	2183	4027	4385
CAMK4	643	1245	268	245
STARD4	3319	2771	3039	2249
STARD4-AS1	4081	4096	511	385
LOC105369177	3	10	2	1
LOC124901042	4	8	2	2
NREP	36904	23933	4807	5715
LOC105379122	9	7	0	0
NREP-AS1	26	20	0	0
EPB41L4A	3159	2654	307	472
EPB41L4A-AS1	627	480	961	956
SNORA13	24	25	34	42
LOC124901044	28	43	0	2
LOC101927023	55	85	0	0
EPB41L4A-DT	144	127	13	16
LOC124901043	1	6	7	2
LINC02200	7	7	0	0
LOC102467216	0	1	0	0
APC	5333	5422	2927	2826
SRP19	852	1052	1039	1627
REEP5	3040	2333	1710	1963
LOC105379123	9	16	2	5
LOC105379126	0	0	0	1
DCP2	3663	4324	12896	12033
MCC	8633	6210	4759	3949
LOC124901045	127	105	9	7
LOC107986366	17	13	0	0
TSSK1B	32	44	9	16
LOC124901046	2	1	3	0
YTHDC2	1993	2512	2147	2379
LOC107986441	0	0	0	0
LOC105379127	0	1	2	2
LOC124901047	3	1	0	0
KCNN2	881	635	428	532
LOC101927078	33	31	12	7
LINC01957	0	0	0	0
TRIM36	261	201	1383	1265
PGGT1B	1031	1407	1122	1149
CCDC112	390	422	1009	1014
LOC105379129	0	0	0	1
LOC105379130	1	1	0	0
FEM1C	1585	1523	1074	814
TMED7-TICAM2	0	0	0	0
TICAM2	1	2	0	0
TICAM2-AS1	34	41	8	10
TMED7	901	1577	1540	1250
LOC102467217	0	0	0	0
LOC124901048	0	0	0	0
CDO1	357	684	424	530
LOC124901049	4	22	7	3
ATG12	936	1175	1313	1187
AP3S1	763	1263	1465	1362
LINCADL	1	3	0	0
LVRN	10	94	8	0
ARL14EPL	0	0	1	0
COMMD10	911	1005	912	876
MIR12130	0	1	0	0
LOC101927190	48	72	3	5
SEMA6A	1438	2376	26016	25282
SEMA6A-AS1	51	97	191	167
SEMA6A-AS2	25	31	26	15
LINC02214	0	0	0	0
LOC105379133	0	2	38	57
LOC105379136	0	0	0	0
LOC105379135	1	0	0	0
LOC105379134	0	0	0	0
LOC105379137	0	0	2	3
LOC107986375	0	0	0	0
LOC105379138	0	0	0	0
LOC105379139	0	0	0	0
LINC00992	0	2	7	2
LOC124900192	3	0	94	134
LOC124901050	0	0	0	0
LINC02147	2	7	0	0
LOC124901051	4	3	0	0
LINC02148	5	11	1	0
LINC02208	223	241	0	0
LINC02216	0	0	0	0
LINC02215	0	2	0	0
LOC124901052	2	0	1	1
DTWD2	501	532	700	1047
MIR1244-2	5	9	49	20
DMXL1-DT	10	22	5	0
LOC124901209	0	2	3	1
DMXL1	4648	4722	4768	4404
MIR5706	1	11	0	2
TNFAIP8	788	747	1374	939
LOC102723444	137	200	32	10
HSD17B4	3430	2989	12462	11969
LOC107986444	3	6	2	2
LOC124901198	0	0	0	0
FAM170A	0	2	0	0
LOC105379144	0	0	0	0
LOC124901053	0	0	0	0
LOC124901054	4	3	2	2
PRR16	174	235	88	75
LOC105379147	0	0	0	0
LOC102467226	0	0	0	0
LOC105379150	0	0	0	0
LOC105379149	0	1	0	0
FTMT	0	0	0	0
LOC105379148	0	0	1	0
SRFBP1	535	747	1284	1523
LOX	667	2559	68	18
ZNF474-AS1	2	7	1	2
ZNF474	3	13	2	3
LOC100505841	0	0	0	1
SNCAIP	1531	1759	237	280
MGC32805	21	55	61	47
LOC107986446	76	111	17	13
LOC105379151	1	3	0	0
LOC101927357	1	1	0	0
LINC02201	3	2	0	0
SNX2	2181	2074	3457	3329
LOC105379154	124	115	24	9
SNX24	790	775	385	432
LOC124901213	10	16	0	0
PPIC	1664	1332	223	261
PPIC-AS1	139	143	25	11
PRDM6-AS1	60	70	0	4
PRDM6	188	1607	3	6
CEP120	1347	1352	1176	1319
CSNK1G3	1713	2006	2083	2034
LINC01170	2	7	4	7
LOC101927397	3	4	0	0
LOC107986448	1	7	2	1
LOC105379155	0	0	0	0
ZNF608	3911	4917	4367	3293
LOC105379156	0	0	0	0
LOC105379157	0	1	0	0
LOC107986391	0	0	1	2
LOC124901055	0	2	4	3
LOC105379158	0	1	0	0
LOC101927421	0	3	0	1
LOC124901056	0	2	2	0
LINC02240	1	0	0	0
LINC02039	0	1	0	0
LOC101927488	0	0	0	0
GRAMD2B	471	630	455	364
LOC101927514	0	1	0	0
ALDH7A1	2167	1876	3495	2712
PHAX	896	895	2091	2441
TEX43	0	0	6	1
LOC105379162	0	0	33	20
LMNB1-DT	5	8	15	14
LMNB1	4127	4508	9855	11362
MARCHF3	940	727	315	303
LOC105379163	60	54	41	26
C5orf63	422	583	77	81
LOC105379198	6	5	1	2
MEGF10	174	385	750	816
LOC124901057	3	21	6	4
LOC105379199	2	9	8	11
PRRC1	2045	2345	2473	2476
LOC124901058	21	52	18	11
CTXN3	1	2	0	0
LOC105379164	0	0	0	0
CCDC192	5	12	14	20
LOC124901059	4	5	1	1
SLC12A2-DT	426	622	149	158
SLC12A2	2358	2329	1578	1766
FBN2	75540	70258	2784	1745
LOC105379167	1	2	1	0
LOC105379168	9	7	0	0
SLC27A6	8125	4841	160	189
LOC102723638	124	146	0	1
LOC124901060	200	122	10	15
ISOC1	2604	2128	878	858
MIR4633	8	6	2	0
LOC102723654	14	28	0	0
LOC105379169	8	20	2	0
MIR4460	0	0	0	0
ADAMTS19-AS1	65	53	140	153
ADAMTS19	1669	2154	2597	2328
MINAR2	3	14	1	0
LOC112267944	1	3	1	4
CHSY3	901	1466	182	233
LOC105379171	10	8	0	0
LOC107986449	0	0	2	1
LOC105379172	0	0	0	0
HINT1	3882	2587	5624	6577
LYRM7	1259	1175	836	725
LOC124901061	9	8	2	1
