	sample1	sample2	sample3	sample4
PCDHGA6	71	65	98	50
PCDHGA7	37	31	40	28
PCDHGB4	230	445	332	278
PCDHGA8	67	93	124	63
PCDHGB5	30	54	59	38
PCDHGA9	44	57	59	26
PCDHGB6	128	867	562	128
PCDHGA10	84	247	258	83
PCDHGB7	298	1853	1335	258
PCDHGA11	258	667	521	267
PCDHGB8P	39	96	130	27
PCDHGA12	35	80	122	28
PCDHGC3	402	1055	753	361
PCDHGC4	94	332	198	120
PCDHGC5	60	47	53	33
DIAPH1	3656	2431	2497	3249
LOC124901091	17	46	24	14
DIAPH1-AS1	16	20	27	7
HDAC3	3487	2295	1603	3404
RELL2	335	12	5	286
FCHSD1	812	680	549	775
ARAP3	2526	1622	1326	2474
LOC124901092	3	6	6	1
LOC124901093	0	0	0	0
LOC124901094	14	9	17	2
LOC107986454	58	27	51	12
PCDH1	3660	1302	1051	3770
LOC729080	1	1	4	1
DELE1	1914	3216	2472	2026
PCDH12	60	227	251	40
RNF14	789	1185	900	984
LOC124901095	2	14	7	3
GNPDA1	3708	4996	3986	4734
LOC105378204	0	0	1	0
NDFIP1	1587	4618	4162	1755
LOC107986455	15	47	50	12
LOC124901096	19	62	52	7
SPRY4	7982	6804	4826	8325
SPRY4-IT1	0	0	0	0
SPRY4-AS1	44	32	32	36
FGF1	8	11	22	7
LOC124901195	1	0	0	0
LINC01844	97	7	17	59
ARHGAP26	1296	1327	1419	1068
ARHGAP26-AS1	3	4	6	2
LOC107986457	60	34	131	21
LOC124901097	3	3	6	3
LOC124901098	10	13	18	10
ARHGAP26-IT1	2	4	6	2
LOC124901099	19	12	23	26
LOC124901100	1	0	0	1
NR3C1	395	501	375	372
LOC128966704	7	6	4	3
LOC105378208	0	0	0	0
LOC105378209	1	0	0	0
LOC105378210	0	2	6	0
MIR5197	0	0	0	0
HMHB1	0	0	0	0
YIPF5	1502	2836	2391	1554
KCTD16	46	127	393	11
PRELID2	989	2356	2428	486
LOC105378211	0	1	13	0
GRXCR2	0	1	0	0
LOC107986458	0	21	23	2
SH3RF2	48	2299	1487	56
LOC107986459	0	7	8	0
PLAC8L1	27	30	28	25
LARS1	17553	10574	8821	19612
LOC127814297	0	0	0	0
RBM27	1334	1276	1316	1206
POU4F3	0	0	1	0
LOC105378213	0	0	0	0
TCERG1	6146	6796	6556	5967
GPR151	12	23	33	10
CTB-99A3.1	7	9	9	9
PPP2R2B	618	305	258	635
LOC107986461	31	14	30	13
PPP2R2B-IT1	0	1	3	0
LOC105378214	0	0	3	0
STK32A-AS1	6	13	11	3
STK32A	69	350	189	74
DPYSL3	13833	10166	5394	17359
JAKMIP2-AS1	85	2	5	190
JAKMIP2	1241	938	756	841
LOC105378218	26	55	49	28
SPINK1	10	6	2	12
LOC124901101	4	2	5	2
SCGB3A2	769	21	3	965
C5orf46	3	0	2	0
SPINK5	121	245	244	97
LOC124901185	18	6	18	6
SPINK14	2	2	2	1
SPINK6	3	0	0	0
MARCOL	0	1	2	0
FBXO38-DT	1	21	28	8
SPINK13	2	18	20	5
SPINK7	0	2	10	0
SPINK9	3	5	15	2
FBXO38	2058	3352	2926	2127
HTR4	2	3	1	1
LOC107986462	0	0	0	0
ADRB2	57	115	46	58
SH3TC2	23	14	10	43
MIR584	0	0	0	0
SH3TC2-DT	0	0	0	0
ABLIM3	29	43	23	20
LOC124901102	0	0	1	1
AFAP1L1	615	349	312	513
LOC124901103	4	3	0	2
GRPEL2	2378	1801	1606	2671
GRPEL2-AS1	5	3	7	3
PCYOX1L	586	1123	779	462
IL17B	2	14	12	1
LOC101927046	0	7	3	0
CARMN	2	153	115	3
MIR143	0	0	0	0
MIR145	1	22	35	2
CSNK1A1	7326	8697	6608	8459
LOC124901105	0	0	0	0
ARHGEF37	102	76	67	61
LOC124901104	0	1	1	2
LOC124901221	0	0	0	1
LOC105378224	0	0	1	0
PPARGC1B	1137	612	436	957
MIR378A	3	3	0	2
PDE6A	9	8	3	12
MFFP2	4	3	1	4
SLC26A2	1262	3054	2550	1556
TIGD6	144	324	213	131
HMGXB3	2800	2710	2374	2647
LOC124901207	17	15	21	12
CSF1R	21	42	57	12
PDGFRB	527	3615	2412	656
CDX1	19	17	10	28
SLC6A7	4	0	0	4
CAMK2A	5	505	454	0
ARSI	129	171	130	187
LOC105378225	0	0	0	0
LOC105378226	1	4	6	4
TCOF1	11060	6604	5603	12342
CD74	1060	1345	831	958
LOC124901106	0	0	1	0
RPS14	22914	39976	31517	25100
NDST1-AS1	25	44	30	40
NDST1	3006	4580	3648	3612
LOC124901211	4	8	5	7
SYNPO	74	213	135	64
LOC124901108	0	0	0	0
LOC124901107	1	1	2	1
MYOZ3	409	527	639	507
LOC124901109	111	192	185	151
RBM22	1449	2180	1768	1519
DCTN4	2232	4156	3211	2228
LOC124901110	10	25	21	12
SMIM3	336	316	256	309
IRGM	17	31	39	11
LOC124901113	1	1	0	0
LOC124901111	1	2	1	0
ZNF300	1026	1216	1098	1167
LOC124901112	0	1	1	1
ZNF300P1	0	0	1	0
LOC124901114	0	0	0	0
LOC105378228	1	0	0	0
GPX3	598	570	391	763
TNIP1	3262	2666	1882	1988
ANXA6	3749	16801	10831	4413
LOC107986463	4	9	8	2
CCDC69	369	576	448	447
LOC105378230	6	14	15	5
LOC124901115	0	1	5	2
GM2A	2915	3586	2272	2689
SLC36A3	4	3	1	2
SLC36A2	0	1	0	4
SLC36A1	346	1106	941	281
LOC105378234	0	4	3	1
FAT2	109	134	128	94
MIR6499	0	0	0	0
LOC105378231	0	0	1	0
LOC124901116	0	1	0	0
SPARC	7140	29306	17477	8921
CLMAT3	22	68	39	12
ATOX1	707	1281	793	725
ATOX1-AS1	15	21	23	9
LOC100652758	59	112	76	93
G3BP1	22887	23558	22802	27480
GLRA1	8	7	7	7
LINC01933	0	0	0	1
LOC105378236	0	0	0	0
LOC105378237	0	0	0	0
NMUR2	11	12	4	0
LINC01470	0	0	0	0
LOC124901117	0	0	1	0
GRIA1	41	8	6	71
LINC01861	0	0	1	0
LOC107986464	0	0	0	0
LOC107983980	0	2	0	0
FAM114A2	390	1301	959	440
MFAP3	1629	3246	2547	1981
LOC124901118	2	2	1	0
GALNT10	728	995	904	824
LOC107986465	14	24	26	14
MIR1294	0	0	1	0
SAP30L-AS1	34	50	59	22
SAP30L	738	1698	1380	1070
HAND1	6	3287	1809	0
MIR3141	0	0	0	0
LARP1	15857	10988	9410	15350
MIR1303	2	1	1	0
LOC112267936	16	33	16	21
FAXDC2	338	1029	682	234
MIR378H	5	3	5	4
CNOT8	2747	3348	2512	2582
LOC124901119	45	20	29	39
GEMIN5	3731	3205	2801	4454
MRPL22	752	837	635	884
KIF4B	5	8	13	9
LOC105378239	0	0	0	0
SGCD	2	2	3	6
LOC124901120	0	0	0	0
LOC105377673	2	0	0	3
PPP1R2B	5	3	1	1
TIMD4	1	3	0	1
HAVCR1	2	48	31	1
HAVCR2	5	8	11	3
MED7	459	865	655	499
GARIN3	0	0	0	0
ITK	8	0	0	5
CYFIP2	3964	1730	1328	3917
FNDC9	20	12	12	7
NIPAL4-DT	13	76	70	5
NIPAL4	6	147	124	17
ADAM19	918	4063	2423	1493
LOC124901121	1	25	14	7
SOX30	11	8	11	13
LOC105377675	6	41	21	23
C5orf52	0	1	1	1
LOC105377676	0	0	1	0
THG1L	690	990	629	613
LSM11	933	1529	1144	552
CLINT1	3911	3934	3501	4345
LOC107986466	0	0	0	0
LOC105377677	0	0	0	0
LOC105377678	0	0	1	0
LINC02227	0	0	1	0
LOC124901122	0	0	0	0
EBF1	1	30	24	5
LINC02202	0	1	2	2
LOC107986467	0	8	2	0
RNF145	4295	4542	3996	5409
LOC107986468	0	1	1	1
LINC01932	1	0	0	0
LOC124900203	0	0	0	0
UBLCP1	1536	1674	1260	1953
LOC105377683	0	0	0	0
IL12B	2	0	1	0
LOC285626	7	12	17	9
LINC01845	3	5	8	1
LOC124901123	1	2	3	2
LOC105377685	0	2	4	0
LOC105377684	5	5	15	1
LOC105377687	1	1	0	0
LOC105377688	0	0	0	0
LINC01847	0	0	1	0
ADRA1B	2	164	160	3
LOC101927790	0	1	7	0
TTC1	1744	1864	1277	2370
LOC124901124	102	115	148	50
PWWP2A	1854	2365	2225	2127
FABP6	70	11	5	64
FABP6-AS1	1	5	0	3
CCNJL	988	1192	946	1342
LOC105377691	6	7	17	5
C1QTNF2	14	8	0	27
FAM200C	329	624	551	400
SLU7	1091	2094	1615	1463
PTTG1	4156	4811	3462	4823
MIR3142HG	0	0	1	3
MIR3142	0	0	0	0
MIR146A	0	0	0	0
ATP10B	2	301	338	0
LINC02159	0	0	0	0
LOC105377693	0	0	0	0
GABRB2	135	41	32	118
LOC105377694	0	0	3	2
GABRA6	0	1	1	0
LOC105377696	0	0	0	0
GABRA1	17	1	0	27
LINC01202	0	0	0	1
GABRG2	29	60	62	35
LOC105377697	5	11	26	3
LOC105377698	3	6	5	0
LOC105377699	6	12	5	4
LOC105377700	17	11	16	21
LOC124901125	1	0	0	1
CCNG1	19562	17496	13530	17722
NUDCD2	998	768	547	1060
HMMR	3185	2623	1716	4101
HMMR-AS1	7	3	13	11
MAT2B	2557	1755	1468	2895
LOC102724458	0	0	0	1
LINC03000	4	1	0	1
LINC02143	0	0	2	0
LOC102546299	0	0	1	1
LOC105377702	0	0	0	0
LINC01938	5	0	0	10
LOC105377705	0	0	0	0
LOC105377706	0	0	0	0
LINC01947	0	0	0	0
TENM2	71	65	37	123
LOC101927908	0	0	0	0
LOC124901126	0	0	0	1
LOC124901127	1	0	0	0
LOC105377709	2	0	0	0
MIR12125	0	0	0	0
LOC124901128	0	4	2	0
TENM2-AS1	19	35	14	16
WWC1	1812	724	560	2014
LOC124901129	3	1	2	0
RARS1	4369	5194	3918	6314
FBLL1	59	5	2	84
PANK3	11480	15261	13665	9510
MIR103A1	1	3	9	6
MIR103B1	0	0	0	0
SLIT3	28	5563	2434	19
SLIT3-AS2	2	24	30	1
MIR218-2	0	5	3	0
LOC105377713	0	1	3	0
LOC107986472	0	5	0	0
LOC124901130	0	4	9	0
SLIT3-AS1	0	19	21	0
LOC105377712	0	28	38	0
MIR585	0	1	3	0
LOC124901131	8	3	1	6
LOC105377714	1	2	5	0
LOC105377715	0	0	0	0
SPDL1	1833	3106	2159	2660
DOCK2	590	173	135	671
INSYN2B	15	81	90	14
MIR378E	1	0	0	0
FOXI1	0	3	4	0
LINC01187	0	0	0	0
C5orf58	7	5	0	14
LCP2	5	22	20	2
LOC100128059	0	0	0	0
LINC01366	12	0	3	13
KCNIP1	26	6	6	23
KCNMB1	18	40	19	15
KCNIP1-OT1	1	2	3	0
LOC124901132	1	0	0	0
KCNIP1-AS1	4	2	2	2
LOC107986473	52	0	0	75
LOC107986474	3	0	0	8
LOC107986475	3	2	0	5
GABRP	199	26	9	198
RANBP17	968	1486	1487	959
LOC124901133	2	7	6	0
TLX3	0	0	2	1
SNORA70J	0	0	0	0
MIR3912	4	4	3	0
NPM1	86278	61075	49209	91059
FGF18	102	24	22	147
LOC105377721	1	1	0	0
LOC105377720	16	5	4	10
LOC105377722	0	0	0	0
LOC107986392	0	1	0	0
LOC124901134	1	0	0	1
LOC105377724	0	1	1	1
LOC105377723	0	0	0	0
SMIM23	0	0	1	0
LOC105377725	13	22	23	8
LOC107986476	24	45	30	15
FBXW11	3489	5182	4539	3862
STK10	867	898	661	1057
EFCAB9	4	4	5	3
UBTD2	1353	2570	2175	1669
LOC124900201	5	4	6	0
LOC100288254	2	5	3	1
SH3PXD2B	4247	3229	2587	4671
LOC105377727	4	4	5	0
LOC107984004	0	0	0	1
LINC01944	0	2	5	0
LOC105377729	0	0	0	0
LOC107986478	0	2	4	1
NEURL1B	688	3483	2801	764
MIR5003	2	1	3	1
LOC107986479	1	7	1	1
LOC101928093	1	0	0	1
DUSP1	321	675	409	306
LOC105377730	13	26	22	5
ERGIC1	4571	5495	4404	5147
LOC124901135	34	43	50	34
MIR10523	8	11	7	7
RPL26L1	635	709	481	803
RPL26L1-AS1	16	42	39	7
ATP6V0E1	1169	2142	1492	1907
SNORA74B	6	17	45	7
CREBRF	440	667	612	289
BNIP1	261	319	218	285
NKX2-5	7	2110	2516	1
LOC105377731	1	20	13	1
LOC124901136	20	139	67	8
MIR12118	0	0	0	0
STC2	4727	1050	568	3286
LOC124901137	92	41	29	82
MIR8056	0	0	0	0
LOC105377732	3	8	13	0
LOC105377733	0	0	0	0
LINC02995	4	10	19	2
BOD1	3966	4935	3812	4476
LINC01863	0	0	0	2
LINC01942	0	1	0	0
LINC01484	15	1	0	21
LOC107984118	59	4	3	141
LOC124901138	0	5	1	1
LOC107986482	0	0	0	1
LINC01485	0	1	0	0
CPEB4	445	1845	1286	371
C5orf47	6	1	4	5
NSG2	6	5	1	3
LOC102724551	0	0	0	0
LOC124901139	0	0	0	0
LINC01411	0	3	1	0
LOC105377739	0	1	0	0
LOC105377740	0	0	2	0
MSX2	28	1559	885	32
MIR4634	0	1	0	0
LOC105377742	0	1	0	0
LINC01951	1	0	1	2
LOC107986484	4	1	2	7
DRD1	14	10	16	16
LOC124901204	0	1	0	0
SFXN1	3975	5245	4446	4057
HRH2	190	110	78	200
LOC105377743	23	21	23	12
LOC124901140	8	7	4	13
CPLX2	30	19	33	12
LOC105377744	6	4	9	1
THOC3	886	987	806	1064
THOC3-AS1	1	0	0	0
LOC124900194	0	0	0	1
LOC124901141	0	1	0	0
LOC100996385	1	0	0	0
FAM153B	8	2	3	1
LOC107986487	1	0	0	0
LOC643201	5	11	11	6
SIMC1	525	879	722	503
KIAA1191	3988	6454	5084	3981
ARL10	229	770	826	256
MIR1271	0	2	3	0
NOP16	1021	472	423	1537
HIGD2A	1104	2003	1400	1161
CLTB	505	689	439	633
FAF2	2590	3320	2570	2759
LOC124901142	43	69	79	38
RNF44	3261	3204	2666	3034
LOC124901143	10	26	14	10
CDHR2	15	20	31	17
GPRIN1	357	128	90	710
SNCB	134	7	3	97
MIR4281	0	0	0	0
EIF4E1B	12	17	14	13
TSPAN17	1324	1235	754	1774
LOC124901144	1	12	4	0
LINC01574	9	6	8	13
UNC5A	212	13	9	132
HK3	1	5	3	1
UIMC1	1759	1615	1176	1693
LOC124901145	21	15	12	13
ZNF346	817	869	675	969
FGFR4	3028	3302	1820	3038
NSD1	11310	13561	11151	10985
RAB24	621	681	565	547
PRELID1	1637	949	746	2119
MXD3	203	899	634	228
LMAN2	3363	4826	3448	3812
RGS14	831	426	363	759
SLC34A1	4	2	0	2
PFN3	0	0	0	0
F12	157	38	45	136
GRK6	2195	2384	1671	2572
PRR7-AS1	65	60	69	66
PRR7	492	299	236	367
DBN1	9075	13148	9514	15536
PDLIM7	900	3662	2755	1067
DOK3	148	77	46	122
DDX41	3621	2641	1967	2803
FAM193B	1465	3028	2536	1806
FAM193B-DT	0	0	1	0
TMED9	3370	5737	4959	3361
B4GALT7	472	1324	1049	734
LOC202181	212	264	271	133
LOC107986489	5	1	0	1
FAM153A	45	13	20	8
LOC105377752	0	0	0	0
LOC105377753	0	0	0	0
LOC728554	50	78	65	50
LOC124901146	5	3	6	1
LOC100128340	28	22	20	25
PROP1	0	0	0	1
FAM153CP	3	1	1	2
LOC124901147	1	0	0	0
LOC105377754	5	1	0	3
N4BP3	4626	1106	842	5469
RMND5B	1446	1135	996	1934
NHP2	1332	926	669	1618
GMCL2	3	1	2	6
HNRNPAB	8763	7373	6085	11475
PHYKPL	816	1772	1722	751
LOC112267937	3	5	13	2
COL23A1	196	1426	1145	166
LOC105377757	7	9	19	3
LOC124901148	41	126	226	26
CLK4	397	727	578	385
MSANTD5	4	0	1	0
ZNF354A	740	1102	912	885
AACSP1	23	18	34	13
ZNF354B	387	647	657	354
LOC107986493	11	9	16	5
ZFP2	63	235	212	47
ZNF454	158	291	260	151
GRM6	12	21	16	9
ZNF879	189	514	416	252
ZNF354C	1014	1576	1495	903
ADAMTS2	212	479	457	201
LOC124900195	2	3	3	1
LOC105377759	0	0	0	2
LOC124901149	0	0	0	0
LOC107986494	0	0	0	0
LOC124901224	0	0	0	0
LOC100289470	0	1	0	0
LOC105377762	5	11	12	8
RUFY1	1017	1688	1325	995
RUFY1-AS1	51	68	58	63
HNRNPH1	17058	21858	18374	18777
C5orf60	9	11	10	11
LOC100502572	1	2	0	5
LOC105377763	24	43	37	21
CBY3	31	22	24	23
CANX	30848	35622	28154	33757
MAML1	3292	3349	2795	2971
LTC4S	42	77	61	45
MGAT4B	2813	2976	2104	3504
MIR1229	0	0	0	0
SQSTM1	2979	2946	2411	4489
MRNIP	153	243	179	147
MRNIP-DT	30	40	40	11
TBC1D9B	4728	3572	2679	3169
RNF130	2405	1998	1433	2314
LOC124901150	43	28	48	40
MIR340	1	0	5	1
RASGEF1C	12	20	21	7
MAPK9	1823	1873	1661	1780
LOC124901151	27	27	27	23
GFPT2	4114	1428	833	4777
LOC124901152	0	0	0	0
LOC124901153	0	0	1	0
LOC102725231	1	0	0	0
CNOT6	1520	1757	1792	1173
SCGB3A1	0	3	5	1
LOC124901154	1	1	5	0
FLT4	716	364	270	649
LINC02222	0	0	0	0
OR2Y1	0	0	0	0
MGAT1	2545	3839	2885	2873
ZFP62	1994	3214	2696	1915
HEIH	0	0	0	0
LINC00847	108	142	102	80
LOC124901155	0	0	0	0
BTNL8	1	1	1	1
BTNL3	0	1	0	0
BTNL9	10	3	1	5
MIR8089	0	0	0	0
TRV-CAC1-2	0	0	0	0
TRL-AAG1-1	0	0	0	0
TRL-AAG1-2	0	0	0	0
TRV-CAC1-3	0	0	0	0
OR2V1	0	0	0	0
OR2V2	0	2	0	0
TRV-AAC1-2	0	2	1	0
TRV-AAC1-3	2	4	4	3
TRV-CAC1-4	1	1	0	1
TRL-AAG1-3	32	8	9	50
TRL-AAG2-1	7	4	15	13
TRV-AAC2-1	0	0	2	0
TRP-TGG3-1	1	0	0	0
LINC01962	0	0	1	0
TRT-TGT6-1	0	5	7	0
TRIM7-AS2	6	10	2	5
TRIM7	9	5	2	10
TRIM7-AS1	0	0	0	0
TRA-TGC3-1	1	4	1	2
TRK-CTT2-2	68	87	113	59
TRV-AAC1-4	8	22	43	7
TRK-CTT2-3	3	21	25	11
TRV-CAC1-5	43	85	74	33
MIR4638	0	0	0	0
TRIM41	697	1490	1084	970
RACK1	48640	66978	51719	50707
SNORD96A	207	159	150	251
SNORD95	74	70	54	63
CTC-338M12.4	156	167	141	139
TRIM52	520	525	624	384
TRIM52-AS1	263	370	249	301
LOC100132062	3	1	5	1
OR4F3	0	0	0	0
LOC124901156	0	0	0	0
LOC124901157	0	0	0	0
LOC107986552	0	0	0	0
SEPTIN14P6	0	2	2	0
LOC105374869	0	1	3	1
LINC03066	0	0	0	0
LOC105374870	0	0	0	0
DUSP22	996	1291	1017	1175
IRF4	103	8	5	118
EXOC2	3002	2658	1988	3256
HUS1B	6	9	16	4
LOC105374873	2	2	2	0
LOC101927691	0	0	0	0
LOC124901236	0	0	1	0
LINC01622	0	14	4	0
LOC124901237	0	0	0	0
LOC124901532	0	2	0	0
LOC105374879	0	12	15	2
FOXQ1	9	19	17	11
LINC01394	0	25	20	1
FOXF2	1	572	387	1
MIR6720	0	0	0	0
LOC102723944	2	26	18	1
LOC105374883	0	0	0	0
LOC124901238	0	0	1	0
LOC107986555	0	1	4	0
FOXCUT	1	85	79	0
FOXC1	18	3090	3139	11
GMDS	921	512	467	824
LOC107986514	14	145	173	4
LOC124901239	5	14	17	4
LOC107986512	13	11	18	3
GMDS-DT	46	147	130	46
LINC01600	13	64	64	12
LINC02521	1	2	0	1
MYLK4	13	79	61	12
LOC124901240	0	0	0	0
WRNIP1	1279	1523	1074	1389
LOC124901241	25	37	53	8
SERPINB1	380	752	497	385
MIR4645	0	0	0	0
SERPINB9P1	8	11	10	2
SERPINB9-AS1	7	8	8	6
SERPINB9	1058	2702	1668	2315
SERPINB6	654	2547	1571	777
LINC01011	117	175	109	80
NQO2	1632	2904	2045	2289
HTATSF1P2	135	214	240	111
LOC101927759	25	61	73	28
LOC124901242	14	39	34	15
RIPK1	750	1188	1014	1210
LOC107986556	34	33	35	33
BPHL	830	1552	1046	1045
TUBB2A	20896	2920	2286	25910
LOC105374889	40	25	22	61
LINC02525	84	127	76	56
TUBB2B	45861	5469	4284	46176
LOC100422781	105	29	22	65
PSMG4	1116	570	584	1466
SLC22A23	2155	504	566	1802
LOC105374890	12	5	2	5
LOC643327	4	0	1	6
LOC100507336	24	11	5	27
LOC124901243	1	1	1	0
PXDC1	125	295	203	129
LOC124901244	0	0	0	0
FAM50B	91	139	82	99
LOC107986557	0	1	0	0
LOC107986558	6	19	21	8
LOC124901245	237	304	502	146
PRPF4B	5643	5578	4978	5851
FAM217A	3	7	6	0
TEX56P	41	45	59	28
ECI2	1175	1398	892	1281
ECI2-DT	2	10	3	4
LOC107986559	0	0	0	0
LOC124901246	3	7	3	1
LOC102724096	0	0	0	0
LOC101927888	2	5	2	0
LOC107986560	0	0	0	0
LOC105374894	0	1	0	1
LOC107986561	0	0	1	0
LOC124901247	0	0	0	0
LINC02533	1	0	1	0
KU-MEL-3	0	0	1	1
CDYL	3608	2465	1823	3690
CDYL-AS1	28	7	2	24
LOC105374897	360	238	374	162
RPP40	187	223	222	315
LYRM4-AS1	16	68	73	23
LOC124901248	3	6	6	1
LYRM4	1220	1267	951	1372
PPP1R3G	32	6	11	13
MIR3691	0	0	1	0
LOC124901249	11	8	12	5
FARS2	433	687	644	569
FARS2-AS1	3	2	11	0
LOC101927950	4	4	5	3
LOC124901250	0	1	6	0
LOC124901251	7	1	1	2
LOC124901252	0	0	0	0
LOC107986516	27	30	34	22
LOC105374898	4	4	2	2
NRN1	131	22	16	25
F13A1	54	37	22	82
MIR7853	0	0	0	0
MIR5683	0	0	0	0
LOC124901253	1	0	0	0
LY86-AS1	0	0	1	0
LY86	0	0	0	0
LOC101928004	4	3	7	2
LOC101928047	3	2	4	4
LOC105374901	0	0	0	0
LOC124901254	0	0	0	0
LOC105374903	0	0	0	0
LINC03055	0	0	1	1
LOC105374904	0	0	0	0
RREB1	3202	3539	2796	2815
SSR1	3629	4890	4880	2926
CAGE1	4	20	22	8
RIOK1	1086	1100	927	1327
LOC102724234	0	2	1	0
DSP-AS1	126	411	323	145
DSP	11136	45986	44654	10501
SNRNP48	1653	1506	1187	1307
LOC105374906	4	2	5	1
BMP6	110	306	317	139
BLOC1S5-TXNDC5	0	0	0	0
TXNDC5	226	188	95	253
PIP5K1P1	4	9	16	5
EEF1E1-BLOC1S5	0	0	0	0
BLOC1S5	2	1	3	2
EEF1E1	296	169	146	362
SCARNA27	35	5	8	19
LOC105374910	0	12	12	0
LOC105374911	0	3	4	1
SLC35B3	334	527	475	353
LOC100506207	21	82	42	19
HULC	1	3	4	0
LOC112267952	1	0	0	1
LOC105374914	0	0	0	0
LOC107986562	0	0	0	0
LOC124901255	0	0	0	0
LOC124901484	2	2	2	0
OFCC1	2	9	17	11
LOC105374919	0	0	0	0
LOC124900218	0	0	0	0
LOC105374918	1	0	0	0
LOC105374920	2	0	0	0
LOC105374921	0	0	0	0
LOC124901485	1	0	0	0
TFAP2A	0	10	2	0
TFAP2A-AS2	6	3	6	7
TFAP2A-AS1	0	1	0	0
LOC107986564	0	1	0	1
LINC00518	0	1	0	0
MIR5689HG	0	0	0	0
MIR5689	0	0	0	0
LINC02522	5	4	2	2
LOC101928146	4	3	4	1
GCNT2	6925	13735	10389	5132
C6orf52	28	46	49	33
PAK1IP1	1580	846	792	2382
TMEM14C	2551	4305	3140	2998
TMEM14B-DT	12	34	34	13
TMEM14B	1414	4158	3319	1660
MAK	265	620	885	153
GCM2	6	9	22	2
SYCP2L	158	271	218	162
LOC101928191	4	7	7	12
ELOVL2	19	82	124	22
ELOVL2-AS1	3	0	1	2
SMIM13	609	804	747	756
ERVFRD-1	39	27	57	10
NEDD9	93	2011	1971	187
LOC124901256	0	18	13	2
LOC105374925	9	16	28	6
LOC105374927	0	0	1	0
LOC105374928	0	1	0	0
LOC105374929	0	0	0	0
TMEM170B	448	407	346	415
LOC340184	0	0	0	0
LOC124900221	0	0	0	0
ADTRP	1	2	3	4
LOC124901258	0	0	0	0
LOC107986567	0	0	0	0
LOC124901257	0	0	0	1
LOC102724379	0	0	0	0
LOC107986570	0	0	0	2
LOC101928253	0	0	0	0
HIVEP1	1142	2830	2862	1045
EDN1	9	60	97	3
LOC124901260	1	1	0	0
LOC105374931	0	0	0	0
LINC02530	0	0	0	0
LOC107984015	6	2	2	0
PHACTR1	211	137	134	165
LOC105374935	1	1	0	5
LOC105374934	1	3	1	2
LOC124901262	1	0	4	0
LOC105374933	12	6	5	14
TBC1D7-LOC100130357	21	26	50	7
LOC100130357	38	61	80	16
TBC1D7	53	47	55	41
LOC124901261	6	16	7	6
LOC105374936	0	1	0	0
GFOD1	660	465	264	694
GFOD1-AS1	1	2	1	0
LOC105374937	4	11	13	5
SIRT5	328	547	402	397
LOC105374938	17	19	24	11
LOC124901263	0	3	1	1
NOL7	2009	1767	1291	2505
RANBP9	1453	2502	1960	1492
LOC124901523	0	0	0	0
LOC124901264	3	17	16	6
MCUR1	1290	1932	1525	1825
LOC107986571	10	21	11	9
RNF182	297	231	175	480
LOC105374939	0	1	0	0
LOC124901265	0	0	0	0
CD83	311	226	147	444
LOC105374940	7	1	3	6
LINC01108	260	19	13	453
LOC124901266	175	17	10	294
LOC105374943	29	3	4	12
LOC105374942	64	3	6	60
LOC101928331	76	47	49	72
LOC101928354	40	0	7	23
LOC102724463	13	0	1	15
LOC105374945	77	15	7	176
LOC105374946	0	0	0	0
JARID2	13187	6267	4492	12913
JARID2-AS1	31	26	24	33
DTNBP1	122	188	149	110
LOC105374947	57	48	73	54
LOC124901267	28	37	57	10
LOC102724520	0	0	0	0
LOC105374948	0	0	0	0
LOC105374949	24	3	3	40
LINC02543	0	0	0	0
MYLIP	1140	578	409	1118
MIR4639	0	0	2	0
GMPR	247	491	328	268
ATXN1	324	737	643	154
LOC127903862	0	0	0	0
ATXN1-AS1	38	33	35	33
LOC124901268	4	1	2	2
LOC107986573	2	0	0	1
LOC105374951	0	3	0	0
LOC124901269	0	0	0	0
LOC101928463	0	1	0	1
STMND1	1	3	1	2
RBM24	13	4162	3303	6
CAP2	452	3960	2784	405
LOC101928491	7	66	85	6
LOC102724591	4	7	3	4
FAM8A1	730	1792	1563	889
NUP153	6672	7571	6915	7873
NUP153-AS1	10	14	10	15
KIF13A	2122	2250	1657	2106
LOC105374953	5	2	11	7
NHLRC1	38	2	0	38
TPMT	1072	865	563	1219
KDM1B	381	517	412	336
DEK	11585	12491	10871	11933
LOC124901270	12	11	16	15
RNF144B	274	105	66	424
LOC124901544	0	0	0	0
LOC124901271	1	1	0	0
LOC105374955	0	0	1	0
MIR548A1HG	0	0	0	1
MIR548A1	0	0	0	0
LOC105374957	16	0	1	21
TRQ-CTG1-1	3	0	0	3
LOC105374958	0	3	1	0
LOC101928519	0	2	1	1
LOC105374961	0	1	0	0
LOC107986575	2	9	14	2
LOC105374960	0	1	2	0
LNC-LBCS	0	86	89	1
LOC105374963	0	0	0	0
ID4	128	6705	6290	169
LOC105374965	3	2	5	3
MBOAT1	887	581	377	1147
LOC101928573	0	5	3	1
LOC124901272	2	0	0	2
LOC124901482	17	59	42	23
E2F3	2267	2457	2413	2371
E2F3-IT1	16	17	29	10
CDKAL1	1303	2112	1741	1452
LOC124901273	1	13	19	0
LOC105374968	7	16	22	2
LOC105374966	7	11	31	3
LOC107986578	2	8	14	3
LINC00581	0	0	0	0
LOC107986579	0	0	2	0
SOX4	9230	6556	4822	9067
LOC124901483	20	0	7	14
CASC15	448	187	210	427
LOC124901274	47	10	10	33
LOC105374970	12	2	2	1
