	day7_rep1_wt	day7_rep2_wt	day7_rep1_mut	day7_rep2_mut
LRRC31	3	5	4	8
SAMD7	0	0	0	0
FHL1P1	0	4	1	5
SEC62	670	849	644	786
GPR160	7	12	17	14
LOC124909455	3	0	3	6
LOC124909456	4	4	4	2
PHC3	721	904	596	723
LOC105374209	21	15	12	23
PRKCI	595	697	722	1190
SKIL	905	1199	1479	1791
CLDN11	3	4	7	7
MIR6828	0	0	0	0
SLC7A14	6	10	15	20
SLC7A14-AS1	0	0	1	1
LOC124906302	0	0	0	0
LOC105374211	0	0	0	0
RPL22L1	84	109	103	93
EIF5A2	14	25	20	29
SLC2A2	4	3	23	17
TNIK	420	535	637	891
LOC105374216	11	18	36	43
MIR569	2	2	2	1
LOC124906303	19	20	25	38
LOC102724479	29	34	21	37
PLD1	71	93	84	112
LOC124906352	0	0	2	0
TMEM212	0	0	0	2
TMEM212-AS1	0	0	0	0
LOC105374218	0	0	0	0
LOC105374217	0	0	0	0
FNDC3B	1310	1648	1844	2474
LOC124906304	159	200	230	453
GHSR	0	0	0	0
TNFSF10	1	0	1	3
LINC02068	0	0	0	0
NCEH1	57	49	48	49
LOC124909457	2	3	3	5
ECT2	956	1052	1018	1189
LOC124900555	0	2	1	1
LOC107986052	0	0	0	0
SPATA16	2	0	0	0
LOC105374221	0	0	0	0
LOC124906369	0	0	0	0
LOC105374220	0	0	0	0
LOC105374224	1	0	1	1
LOC124909458	0	0	0	0
NLGN1	164	167	186	197
LOC105374225	0	1	2	3
NLGN1-AS1	0	3	2	5
LOC105374226	3	3	2	5
NAALADL2	8	11	9	17
LOC107986027	1	1	2	1
LOC124906305	0	0	0	0
NAALADL2-AS3	0	0	0	0
NAALADL2-AS2	0	0	0	0
MIR4789	0	0	0	0
LOC124906366	0	0	0	0
NAALADL2-AS1	0	0	0	0
LOC124909459	0	1	0	0
LOC124909460	0	0	0	0
MIR7977	0	0	0	0
LOC105374230	1	0	1	2
LINC01208	0	0	2	1
LINC01209	0	1	0	0
TBL1XR1	648	942	906	1015
TBL1XR1-AS1	36	25	25	28
LOC107986053	0	0	0	0
LINC00501	0	0	0	0
LINC00578	0	0	1	0
LOC124906306	0	1	0	0
LOC124900562	0	0	0	0
LINC02015	0	0	0	0
LOC107986154	1	0	0	0
LOC105374234	0	0	0	0
LOC107986155	0	0	0	0
LOC107986156	0	0	0	0
LOC105374235	0	2	0	0
LINC01014	0	1	0	0
KCNMB2-AS1	2	5	1	3
KCNMB2	1	0	3	3
LOC124909461	2	13	13	11
LOC124906307	0	2	2	3
ZMAT3	89	124	102	175
PIK3CA-DT	1	0	0	0
PIK3CA	211	282	367	420
LOC124900560	6	4	13	12
KCNMB3	8	10	13	21
ZNF639	333	493	351	414
MFN1	293	398	317	391
GNB4	416	534	517	841
ACTL6A	570	473	552	512
LOC124909462	6	10	11	18
MRPL47	362	272	332	373
NDUFB5	682	605	555	562
LOC124906348	0	1	0	0
USP13	1191	1263	697	822
LOC124909464	5	15	3	8
PEX5L	18	6	31	35
PEX5L-AS2	1	1	2	2
LOC124909463	0	0	3	2
LOC124909465	0	0	0	0
LINC02053	0	0	0	0
TTC14-DT	3	0	2	2
LOC124900551	0	0	0	0
TTC14	178	237	198	283
CCDC39	7	7	5	14
LOC101928882	0	0	0	0
LOC105374240	0	0	0	0
LOC124909466	0	0	0	0
FXR1	2796	2680	2878	3409
DNAJC19	570	437	574	531
SOX2-OT	3	4	6	5
LOC102724604	1	0	0	0
SOX2	58	58	83	74
LINC01206	0	0	0	0
LOC105374242	0	0	0	0
LOC105374243	0	0	0	0
LINC01994	0	0	0	0
LINC01995	0	0	0	0
LINC02031	0	0	1	4
LOC107986054	0	0	0	1
ATP11B-DT	1	0	0	0
ATP11B	430	623	507	632
DCUN1D1	338	443	317	373
LOC105374246	2	1	2	2
MCCC1	206	196	207	248
LOC124906309	9	16	15	9
LOC105374247	0	0	0	0
LAMP3	24	33	69	51
MCF2L2	186	211	228	235
LOC124906310	5	5	2	4
B3GNT5	133	196	228	278
LOC107986160	13	23	16	20
SNHG33	268	226	180	182
SNORA63D	11	9	9	5
LOC124900564	5	3	4	2
SNORA63E	4	2	5	3
KLHL6	3	1	10	9
KLHL6-AS1	0	0	1	0
LOC105374248	0	1	0	2
LOC107986162	2	10	2	3
KLHL24	160	158	182	263
YEATS2	1079	1250	1215	1258
YEATS2-AS1	12	9	16	7
MAP6D1	65	65	41	55
PARL	371	287	388	309
MIR4448	0	0	0	0
ABCC5	521	486	556	501
ABCC5-AS1	5	5	2	4
LOC124909468	17	10	14	4
HTR3D	0	0	0	0
HTR3C	0	0	0	0
HTR3E-AS1	0	0	0	0
HTR3E	0	2	0	0
EIF2B5-DT	5	21	10	7
EIF2B5	375	320	381	343
DVL3	2565	2562	2515	2287
AP2M1	1224	1112	1330	1232
ABCF3	317	250	230	249
VWA5B2	22	38	20	13
MIR1224	0	0	0	0
ALG3	583	581	607	591
EEF1AKMT4-ECE2	0	0	0	0
EEF1AKMT4	12	7	8	12
CAMK2N2	9	6	6	5
ECE2	0	0	0	0
PSMD2	1723	1230	1635	1487
EIF4G1	3692	3669	4140	3737
SNORD66	2	2	0	1
FAM131A	25	28	42	33
CLCN2	111	101	79	89
LOC124906311	3	8	6	3
POLR2H	577	358	559	510
THPO	55	63	32	42
CHRD	61	100	86	50
LINC02054	2	2	3	1
LINC01839	1	1	0	0
LINC01840	2	0	0	0
LOC124909469	1	0	0	2
EPHB3	797	905	243	272
MAGEF1	521	474	379	379
LOC107986163	44	29	16	19
LINC02069	3	2	0	0
LOC105374253	6	9	0	4
VPS8	247	249	247	320
C3orf70	25	32	16	24
EHHADH-AS1	0	0	0	0
EHHADH	4	6	0	4
MIR5588	0	0	0	0
LOC124900548	0	0	0	3
MAP3K13	79	87	57	80
LOC124906361	0	0	0	0
LOC124906312	11	23	4	7
LOC101929018	31	19	17	23
TMEM41A	672	489	580	541
LOC105374254	2	3	1	2
LIPH	0	0	0	1
SENP2	1009	995	999	1022
IGF2BP2	1611	2054	1713	1880
IGF2BP2-AS1	63	64	57	76
LOC124906313	65	85	96	146
MIR548AQ	2	3	4	6
TRA2B	3058	2658	2542	2802
NMRAL2P	0	0	1	0
ETV5	974	947	2013	1805
LOC124909470	21	28	84	101
LOC105374257	2	0	4	9
DGKG	54	82	28	20
LINC02020	0	0	0	0
LINC02052	0	0	0	0
LINC02051	0	0	0	0
CRYGS	6	6	3	8
TBCCD1	76	79	46	50
DNAJB11	801	761	818	807
AHSG	2	0	1	4
FETUB	0	0	1	2
HRG-AS1	0	0	2	6
HRG	0	2	3	1
KNG1	0	1	0	1
EIF4A2	4622	3475	4312	4691
SNORD2	14	13	16	15
SNORA63B	4	12	7	5
MIR1248	0	0	0	0
SNORA81	14	18	15	18
SNORA63	13	17	25	17
SNORA4	6	10	0	5
RFC4	562	492	616	678
LINC02043	0	3	0	1
ADIPOQ	2	2	0	0
ADIPOQ-AS1	0	0	1	0
ST6GAL1	784	827	667	585
LOC124906314	118	97	101	117
RPL39L	94	68	101	86
LOC101929106	0	0	0	0
RTP1	0	0	0	0
MASP1	128	116	357	287
LOC105374260	0	0	0	0
LOC101929130	2	5	10	16
RTP4	0	0	0	1
LOC124905594	0	0	0	0
LINC02041	1	1	3	2
LOC124909471	0	0	0	0
LOC105374262	0	0	0	0
SST	21	23	32	35
RTP2	0	0	0	0
LOC100131635	0	0	0	1
BCL6	83	86	223	215
LOC122526776	2	0	0	2
LOC105374263	1	1	0	0
LOC105374264	4	8	4	10
LOC124906315	1	1	0	0
LOC105374265	0	0	1	0
LINC01991	0	0	0	1
LOC107986166	1	0	1	0
LPP-AS2	60	56	52	46
LPP	1616	2634	2413	3804
FLJ42393	45	86	50	100
LPP-AS1	1	2	4	12
LOC124906316	7	13	26	27
MIR28	0	0	1	0
TPRG1-AS1	3	0	3	1
TPRG1	4	2	5	10
LOC107986167	0	0	0	1
TPRG1-AS2	0	0	0	1
LOC105374270	0	0	0	0
TP63	0	3	5	3
MIR944	0	0	0	0
P3H2	1680	1615	2448	2219
P3H2-AS1	10	10	8	5
CLDN16	0	1	3	2
CLDN1	24	33	91	75
TMEM207	0	0	0	0
IL1RAP	13	24	33	36
LINC02013	0	0	0	0
GMNC	0	1	1	1
SNAR-I	0	0	0	0
LOC107986171	0	0	0	2
OSTN	1	0	0	0
OSTN-AS1	0	0	0	0
UTS2B	35	39	68	69
CCDC50	430	438	514	563
PYDC2-AS1	0	0	0	1
PYDC2	0	0	0	0
LOC124909472	0	0	0	0
LOC105374275	0	0	0	0
LOC124909473	0	0	0	0
LOC105374276	0	0	0	0
LOC105374277	0	0	0	0
LOC124906318	0	0	0	0
FGF12	15	28	23	35
LOC124906320	4	3	12	5
FGF12-AS1	0	0	0	1
FGF12-AS2	0	0	0	0
LOC124906347	0	0	0	0
LOC124906319	0	0	0	0
LOC107986056	0	5	2	2
MB21D2	207	144	165	164
LOC105374280	1	0	0	0
PLAAT1	42	25	27	29
MGC2889	26	26	33	36
ATP13A5	2	4	0	1
ATP13A5-AS1	0	0	0	0
ATP13A4	5	6	30	36
ATP13A4-AS1	1	0	0	2
OPA1	616	793	770	962
OPA1-AS1	9	5	10	5
LOC102724808	3	6	5	9
LOC105374282	0	0	0	0
LOC105374283	0	1	0	0
LOC105374284	1	0	3	2
LINC02038	21	21	24	19
LOC105374286	0	2	3	1
LOC105374287	4	3	9	18
LINC02026	0	0	1	0
DPPA2P3	1	1	2	1
LINC02028	2	0	3	5
LOC102724877	0	0	1	0
HES1	234	292	457	342
LOC107986172	0	0	0	0
LINC02036	4	2	1	1
LINC02037	0	0	0	1
LINC02048	1	0	0	0
LINC00887	6	8	10	1
CPN2	1	0	0	0
LRRC15	11	18	11	22
GP5	0	0	0	2
ATP13A3	964	1411	1429	2036
ATP13A3-DT	1	0	0	1
TMEM44-AS1	50	36	40	50
TMEM44	69	62	77	83
LOC105374291	10	1	11	6
LSG1	562	499	554	525
LOC124909474	3	3	4	2
FAM43A	45	22	96	60
LOC105374292	0	0	0	0
LINC01968	0	0	0	2
LINC01972	0	0	1	0
LOC107986173	0	0	0	0
LOC105374294	0	0	0	0
LOC105374295	0	0	0	0
XXYLT1	612	691	564	483
XXYLT1-AS1	3	11	6	5
LOC124909476	69	83	64	70
MIR3137	11	23	13	12
XXYLT1-AS2	12	12	13	6
LOC105374296	140	144	99	131
LOC124909475	30	26	19	12
ACAP2	274	354	332	452
PPP1R2	392	443	328	454
APOD	1	6	0	0
LOC105374297	29	29	33	29
SDHAP2	87	78	69	84
MIR570HG	25	12	23	18
LOC124909477	14	25	15	12
MIR570	22	16	17	14
MUC20	21	15	16	15
MUC4	24	19	13	14
LOC124905352	0	0	0	0
LINC01983	0	0	0	0
LOC107984010	0	0	0	0
TNK2	78	64	71	70
MIR6829	0	0	0	0
TNK2-AS1	2	2	0	1
LOC124906254	58	64	62	67
SDHAP1	164	131	121	153
LOC124909478	0	1	1	1
TFRC	1119	1089	1029	1094
LINC00885	0	0	0	0
ZDHHC19	0	6	3	0
LOC124909479	1	2	0	0
LOC105374304	9	12	9	7
SLC51A	20	26	25	18
PCYT1A	983	836	873	792
DYNLT2B	20	18	31	25
TM4SF19-DYNLT2B	0	0	0	0
LOC107986031	6	7	12	11
TM4SF19-AS1	3	0	2	1
TM4SF19	0	0	0	0
UBXN7	537	622	392	624
UBXN7-AS1	11	13	12	13
RNF168	514	492	480	622
LOC105374306	39	35	25	29
LOC105374307	0	0	1	0
SMCO1	2	2	1	0
WDR53	184	200	180	214
FBXO45	249	208	196	261
LINC01063	0	0	0	0
NRROS	1	1	8	9
CEP19	23	30	15	24
PIGX	112	94	93	107
PAK2	1552	1582	1402	1601
SENP5	1196	1168	1039	1215
NCBP2	453	391	376	449
NCBP2-AS1	22	14	15	21
NCBP2AS2	92	49	81	83
PIGZ	5	6	6	10
LOC124906255	0	0	0	0
MELTF	46	74	96	89
MELTF-AS1	9	5	12	8
DLG1	431	674	548	682
MIR4797	1	0	0	1
DLG1-AS1	0	0	1	2
LOC101926923	0	0	0	0
LOC105374308	0	0	1	0
LOC105374309	0	0	0	0
LINC02012	0	3	8	0
BDH1	54	78	70	50
SDHAP4	182	200	118	128
LOC112268458	13	10	8	14
LOC124909481	92	74	95	81
LOC124906331	0	2	2	3
RUBCN	213	206	194	214
MIR922	0	0	0	0
FYTTD1	652	800	649	762
LRCH3	1098	1318	1117	1294
LOC124909482	3	8	3	7
LOC105374310	16	31	29	43
IQCG	63	91	64	53
LOC124906330	22	16	22	19
RPL35A	3801	2183	4475	3501
LMLN	91	115	71	121
LMLN-AS1	0	1	0	0
ANKRD18DP	0	0	2	1
FAM157A	36	40	42	41
LOC124905354	0	0	0	0
LOC105379426	0	0	0	0
LOC101928669	0	0	0	0
LOC124905316	0	0	0	0
ZNF595	121	207	129	189
LOC124900641	2	9	15	5
ZNF718	106	113	149	234
ZNF876P	43	56	60	79
LOC124900642	2	5	0	5
ZNF732	82	123	148	180
LOC105374336	0	0	1	0
ZNF141	586	663	635	744
MIR571	3	6	9	7
ABCA11P	41	33	27	64
ZNF721	190	337	304	334
PIGG	443	401	386	450
TMEM271	0	0	1	1
LOC105374338	0	0	0	1
LOC124900162	0	0	0	0
PDE6B	44	44	46	30
PDE6B-AS1	8	12	6	13
ATP5ME	309	214	370	252
MYL5	38	42	44	33
SLC49A3	8	10	2	1
LOC124900643	0	0	0	0
PCGF3	1095	901	808	854
LOC124900172	3	1	1	2
LOC107986246	18	20	15	15
LOC124900644	0	3	2	0
LOC124900163	179	193	142	126
PCGF3-AS1	45	47	30	37
CPLX1	0	1	1	2
LOC105374339	0	2	0	1
LOC105374340	7	10	4	11
GAK	323	346	314	314
LOC105374341	17	30	22	15
TMEM175	64	106	73	59
DGKQ	38	35	37	46
LOC124900645	1	1	0	1
SLC26A1	10	3	4	6
IDUA	23	30	23	19
LOC124900646	7	8	4	5
FGFRL1	632	856	741	753
LOC105374343	0	0	1	0
RNF212	20	22	54	61
LOC124900647	2	6	1	2
LOC105374344	1	2	2	4
TMED11P	4	2	6	12
LOC124900184	0	1	0	3
LOC124900837	0	3	5	7
SPON2	6	10	8	15
LOC100130872	1	2	3	1
LOC124900164	0	0	0	0
CTBP1-AS	50	44	48	52
CTBP1	603	409	660	566
CTBP1-DT	164	167	141	153
LOC105374347	1	0	1	1
LOC105374346	0	1	1	0
MAEA	551	506	583	512
UVSSA	565	537	569	536
NKX1-1	0	0	0	0
LOC105374348	0	0	0	0
FAM53A	15	17	12	11
LOC105374349	0	2	0	1
SLBP	1312	1257	1428	1341
TMEM129	141	136	182	199
TACC3	1118	1143	983	933
LOC112268460	9	18	6	5
LOC124900648	3	3	0	0
FGFR3	755	751	494	447
LETM1	435	412	453	440
NSD2	3028	2591	2756	2681
SCARNA22	0	4	1	0
NELFA	372	448	376	336
MIR943	0	0	0	0
LOC124900839	5	13	2	2
C4orf48	131	126	102	73
NAT8L	128	91	106	95
POLN	8	16	16	17
HAUS3	95	209	88	153
MXD4	123	190	109	94
MIR4800	0	0	0	0
ZFYVE28	1	2	1	0
LOC124900649	1	0	0	1
LOC105374352	0	1	0	1
LOC107986249	0	0	0	0
CFAP99	1	2	3	1
LOC105374353	0	2	1	2
LOC107986250	0	1	1	6
RNF4	1607	1425	1441	1284
FAM193A	1199	1225	1079	1123
TNIP2	102	122	115	116
LOC102723763	0	0	0	0
SH3BP2	246	228	407	357
ADD1	2103	1680	1640	1473
MFSD10	105	128	138	105
NOP14-AS1	157	146	123	118
NOP14	569	516	623	590
GRK4	52	39	37	53
HTT-AS	0	0	0	0
HTT	2563	2632	2401	2360
MSANTD1	3	4	4	3
RGS12	273	297	284	315
HGFAC	0	1	2	1
DOK7	5	22	11	12
LOC105374355	11	11	8	10
LRPAP1	1028	872	824	804
LOC124900650	0	0	0	0
LINC00955	0	0	0	0
LOC112268461	0	0	0	0
LOC105374357	0	0	0	0
LINC02171	0	0	0	0
ADRA2C	7	7	9	4
LOC124900651	0	0	0	0
LOC124900652	16	13	25	16
FAM86EP	40	47	48	50
LOC105374358	3	2	0	1
LOC105374359	0	0	0	0
LOC101928217	454	535	556	603
LOC107986252	12	21	21	36
OTOP1	0	0	0	0
TMEM128	188	163	194	172
LYAR	150	184	222	202
ZBTB49	155	154	130	157
LOC112268462	0	0	0	0
NSG1	72	68	63	55
STX18	583	487	581	522
STX18-IT1	2	3	1	3
LOC107986254	9	7	11	18
LOC124900165	25	28	18	25
STX18-AS1	16	22	12	23
LINC03091	41	51	42	55
SNORD162	13	14	2	8
LOC101928279	3	2	3	6
LINC01396	0	0	0	0
MSX1	99	105	68	71
LOC101928306	0	0	0	0
LOC107986218	0	0	0	0
CYTL1	6	2	4	7
STK32B	19	22	16	7
LOC107986256	0	0	0	0
LINC01587	2	0	2	1
EVC2	44	41	70	86
LOC124900166	7	5	8	31
EVC	279	390	377	373
CRMP1	23	31	42	22
C4orf50	1	6	5	3
MIR378D1	0	0	0	0
JAKMIP1	3	2	5	0
LOC128125818	0	0	0	0
JAKMIP1-DT	1	2	1	1
WFS1	147	184	116	77
PPP2R2C	1	0	3	0
LOC105374365	0	0	0	0
MAN2B2	195	197	149	145
LOC124900653	44	60	55	56
MRFAP1	4095	2772	3475	3418
LINC02482	12	9	1	5
LOC93622	104	79	111	122
LINC02481	2	2	1	5
S100P	2	0	1	0
MRFAP1L1	769	836	619	740
LOC105378240	0	0	0	0
BLOC1S4	85	50	77	51
LOC105374367	0	0	0	0
KIAA0232	1312	1356	1490	1877
TBC1D14	365	355	393	319
LOC100129931	13	4	7	10
CCDC96	17	8	8	10
TADA2B	229	252	211	223
GRPEL1	238	191	208	168
LOC105374368	23	10	15	10
LOC105374370	2	0	5	1
LINC02447	4	3	1	1
SORCS2	15	19	11	18
LOC105374371	0	0	0	0
MIR4798	0	0	0	0
PSAPL1	12	20	10	17
MIR4274	0	0	0	0
LOC124900655	0	1	0	0
LOC124900654	1	0	0	0
AFAP1-AS1	18	15	54	41
AFAP1	382	366	623	510
LOC124900656	4	9	5	14
LOC389199	0	0	0	1
ABLIM2	1	3	5	5
LOC124900657	0	0	1	0
MIR95	0	0	0	0
SH3TC1	5	6	4	7
LOC105374373	2	2	0	1
HTRA3	53	55	46	51
LINC02517	0	0	0	0
LOC124900658	0	0	0	0
ACOX3	310	337	326	326
TRMT44	260	249	268	232
GPR78	1	0	0	1
CPZ	35	29	43	42
LOC124900659	21	15	18	19
LOC101928532	0	0	0	0
HMX1	1	2	12	14
LOC105369250	2	3	2	2
LOC124900663	0	0	0	0
FAM90A26	0	0	0	0
LOC124900661	0	0	0	0
USP17L10	0	0	0	0
USP17L11	0	0	0	0
USP17L12	0	0	0	0
USP17L13	0	0	0	0
USP17L15	0	0	0	0
USP17L17	0	0	0	0
USP17L18	0	0	0	0
USP17L19	0	0	0	0
USP17L20	0	0	0	0
USP17L21	0	0	0	0
USP17L22	0	0	0	0
USP17L24	0	0	0	0
USP17L25	0	0	0	0
USP17L26	0	0	0	0
USP17L5	0	0	0	0
USP17L27	0	0	0	0
USP17L28	0	0	0	0
USP17L29	0	0	0	0
USP17L9P	0	0	0	0
USP17L30	0	0	0	0
USP17L6P	0	0	0	0
DEFB131A	0	0	0	0
LOC124900662	0	0	0	0
MIR548I2	0	0	0	0
LOC124900660	9	6	2	4
SLC2A9	10	10	11	29
DRD5	2	1	1	2
SLC2A9-AS1	0	0	6	1
LOC124900664	0	3	1	6
LOC124900665	9	13	6	19
WDR1	2592	2331	2817	2645
MIR3138	2	1	0	0
LOC124900666	35	25	33	30
LOC124900667	0	1	1	4
LOC107986260	0	1	0	1
ZNF518B	480	593	504	602
CLNK	2	5	1	0
LOC105374482	0	0	0	0
LOC105374481	0	1	0	0
LOC105374480	0	0	0	0
LINC02498	0	0	1	0
LOC105374479	0	0	0	0
LOC105374488	3	5	3	2
MIR572	0	0	0	0
HS3ST1	173	211	72	69
LOC107986178	3	7	0	3
LINC02360	0	1	0	0
MIR12113	0	0	0	0
LOC105374489	0	1	0	1
LOC107986179	2	0	0	0
LINC02270	0	0	0	0
LOC105374492	2	2	0	1
LOC105374490	0	1	0	1
LOC107986181	0	0	0	0
LOC105374493	7	11	13	16
LOC124900668	2	5	1	8
RAB28	184	164	206	199
LOC105374495	0	4	1	0
LOC124900669	0	0	0	0
LINC01097	0	0	0	0
NKX3-2	9	4	13	8
LINC01096	0	0	1	0
BOD1L1	872	1322	1288	1310
MIR5091	0	0	0	0
LINC01182	0	0	0	0
LOC101929048	0	0	1	0
LOC107986182	3	1	3	1
LINC01085	0	0	0	0
LOC124900670	0	0	0	0
LINC00504	3	1	1	1
LOC105374496	0	1	0	0
CPEB2-DT	2	3	2	4
LOC105374498	0	1	0	0
CPEB2	237	280	164	218
C1QTNF7-AS1	7	11	7	7
LOC124900673	0	3	5	0
C1QTNF7	0	4	2	0
LOC107986185	0	0	0	0
CC2D2A	236	253	201	232
LOC124900672	0	1	3	2
LOC124900671	4	3	2	3
FBXL5	393	363	382	426
FAM200B	129	134	180	189
BST1	16	17	11	29
LOC107986186	0	0	0	0
CD38	5	7	6	4
FGFBP1	0	1	0	0
FGFBP2	0	1	0	1
PROM1	950	1077	1597	1894
LOC124900884	2	3	3	6
LOC107986261	0	0	0	0
LOC105374502	0	0	0	2
TAPT1	170	179	169	190
LOC107986187	1	1	4	0
TAPT1-AS1	15	13	22	39
LOC124900674	5	8	7	8
LOC105374505	2	2	6	35
LOC124900675	0	0	0	1
LDB2	30	39	67	88
LOC124900604	0	0	1	1
LOC107986188	0	0	1	0
LOC105374507	0	0	0	0
LINC02493	0	0	0	0
LOC107986219	0	0	0	0
SNORA75B	0	0	0	0
LOC124900676	4	4	3	2
QDPR	378	282	305	278
CLRN2	0	0	0	0
LOC124900895	0	0	0	0
LAP3	386	346	338	408
MED28	928	835	909	837
FAM184B	21	25	25	28
DCAF16	969	1013	963	1046
NCAPG	926	1005	741	867
LCORL	210	341	208	243
LOC107986220	0	0	0	0
LOC107986262	0	0	0	0
LOC105374510	0	0	0	0
LOC107986263	0	0	0	0
LINC02438	0	0	0	0
LOC105374511	0	0	0	0
LOC105374513	0	0	0	0
LOC105374514	0	0	0	0
SLIT2	2923	2772	2216	2292
SLIT2-IT1	24	49	30	44
MIR218-1	3	3	2	7
LOC105374515	1	0	0	0
PACRGL	255	259	246	319
KCNIP4	50	61	34	29
MIR7978	1	3	0	2
LOC124900677	38	84	45	52
LOC105374516	4	11	5	4
KCNIP4-IT1	1	0	0	8
LOC100505912	3	9	10	8
LOC124900906	1	1	1	0
LOC124900841	32	31	45	53
ADGRA3	1406	1419	1670	2173
MIR12115	0	0	2	3
GBA3	0	0	1	1
LOC105374521	0	0	0	1
LOC105374524	0	0	0	0
LOC105374523	0	0	0	0
LOC105374528	0	0	0	0
LOC124900680	0	0	0	0
LOC105374527	0	0	0	0
PPARGC1A	492	704	282	358
LOC124900679	0	0	0	0
LOC124900678	2	1	0	0
LOC124900681	0	0	1	0
MIR573	2	5	0	5
DHX15	2162	2249	2145	2704
LOC124900682	0	1	0	1
LINC02473	0	0	0	0
LOC124900683	0	0	0	0
SOD3	101	153	31	29
CCDC149	85	73	88	70
LOC102723675	10	19	23	34
LGI2	50	44	127	94
LOC124900684	1	0	9	1
LOC105374534	0	2	0	3
SEPSECS	42	46	65	79
SEPSECS-AS1	2	3	6	5
LOC105374535	33	43	60	93
PI4K2B	103	145	161	249
LOC124900685	1	1	0	0
ZCCHC4	137	129	134	142
LOC124900686	1	2	2	1
ANAPC4	282	407	309	345
LOC105374536	1	0	4	2
LOC101929161	0	0	0	0
LOC124900687	0	0	0	0
SLC34A2	171	173	36	43
SEL1L3	117	135	163	196
LOC102723733	2	5	1	4
LOC124900688	0	0	0	1
LOC105374538	0	3	2	0
SMIM20	215	183	236	210
LOC124900689	0	0	0	0
LINC02357	0	0	1	1
RBPJ	796	964	728	957
LOC105374541	1	1	1	2
LOC105374545	0	0	2	0
LOC124900690	0	0	0	1
LOC105374542	0	0	0	0
CCKAR	1	1	0	0
TBC1D19	193	232	184	270
LOC124900179	0	1	0	0
STIM2-AS1	0	3	2	5
STIM2	481	580	359	528
LINC02261	0	0	0	0
LOC124900842	0	0	0	0
LOC105374547	0	0	0	0
LOC105374548	0	0	0	0
LOC105374549	0	0	0	0
LOC105374550	0	0	0	0
LOC105374552	0	0	0	0
LOC105374553	0	0	0	0
LOC105374557	1	3	0	1
LOC107986269	0	0	0	0
LOC124900843	0	0	0	0
LOC107986268	0	0	0	0
LOC105374556	0	0	0	0
LOC105374558	0	1	0	0
LOC105374559	0	0	0	0
MIR4275	0	0	0	0
LINC02364	0	0	0	0
LINC02472	0	0	0	1
LOC124900885	0	0	0	0
LOC107986221	0	0	0	0
LOC105374562	0	0	0	0
LOC124900844	59	51	49	56
PCDH7	7413	8524	7431	8226
LINC02497	0	0	0	0
LOC105374564	0	0	0	0
LINC02501	0	0	0	1
LOC105374566	0	0	0	0
LOC107986222	5	10	10	16
LINC02506	2	1	2	5
LOC105377651	0	0	0	1
LOC124900845	0	0	0	0
LOC102723846	0	1	0	0
LINC02353	0	0	0	0
LOC107986223	0	0	0	0
LOC124900831	0	0	0	0
LOC124900832	0	0	0	0
LOC105374391	0	0	0	0
LOC105374392	0	0	0	0
LOC101928622	0	0	0	0
LINC02484	0	0	0	0
LOC107986270	0	0	0	0
LOC107986271	0	0	0	0
LOC105378262	0	0	0	0
LOC107986272	0	0	0	0
LOC124900893	0	0	0	0
LOC124900846	0	0	0	0
LOC105374396	0	0	0	0
LOC105374397	0	0	0	0
LOC124900847	0	0	0	0
ARAP2	25	38	26	56
LOC439933	0	0	0	0
DTHD1	0	0	0	0
LOC105374399	0	0	0	0
MIR1255B1	0	0	0	0
LINC02505	0	0	3	0
LINC02616	0	0	0	0
LOC101928721	0	0	0	0
LOC105374402	0	0	0	0
MIR4801	0	0	0	0
NWD2	28	55	23	35
C4orf19	8	10	39	44
LOC124900691	6	10	32	52
RELL1	191	145	256	317
LOC105374404	0	0	0	0
LOC105374406	0	0	0	0
PGM2	176	201	215	284
TBC1D1	1314	1067	1519	1440
PTTG2	0	1	0	0
LOC124900692	5	4	5	19
LOC124900693	0	0	0	0
LOC105374408	0	0	0	0
LOC124900694	0	0	0	0
LOC105374409	0	0	0	0
LINC02513	3	4	0	0
LINC01258	1	0	0	0
LINC01259	0	0	0	0
LINC02278	0	0	0	0
KLF3-AS1	46	36	54	53
KLF3	602	751	704	955
LOC105374413	0	0	0	0
TLR10	0	1	0	0
TLR1	1	1	1	0
LOC124900695	0	0	0	0
TLR6	9	10	4	13
FAM114A1	277	281	203	216
MIR574	0	0	0	0
TMEM156	0	0	0	0
KLHL5	373	424	393	492
LOC105374418	4	8	3	6
WDR19	433	465	400	543
RFC1	946	1014	981	1372
KLB	16	18	10	17
MIR5591	0	0	0	0
RPL9	12288	8155	14197	11902
LIAS	166	162	153	167
LOC401127	5	5	6	10
UGDH	844	971	1035	1295
UGDH-AS1	32	27	32	24
SMIM14	266	233	224	253
SMIM14-DT	6	14	13	9
UBE2K	1006	1218	1181	1521
PDS5A	884	1178	950	1301
LOC344967	1	1	1	1
N4BP2	420	571	497	551
RHOH	3	5	7	8
LINC02265	1	0	0	2
CHRNA9	12	4	11	13
RBM47	203	228	558	601
MIR4802	0	1	2	2
NSUN7	100	107	142	151
APBB2	484	524	758	988
LOC124900907	1	1	3	4
UCHL1-DT	0	1	1	0
UCHL1	2684	2355	3121	2874
LIMCH1	307	363	542	656
LOC105374423	10	24	78	121
LOC105374421	3	1	12	8
PHOX2B	0	0	0	0
PHOX2B-AS1	0	0	0	0
LINC00682	0	0	0	0
LOC124900696	0	0	0	0
LOC105374426	5	3	2	2
